FormulationID,Replication,Controller,Fairness,Period,RealizedNode,SharedBatteryMode,AggregateCharge,AggregateDischarge,StateOfChargeBefore,StateOfChargeAfter,ChargingLinkResidual,DischargingLinkResidual,SimultaneousFlowFlag,SimultaneousFlowResidual,IntegralityResidual,BatteryTransitionResidual,StateOfChargeBoundResidual,TerminalResidual
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,2,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,3,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,4,1,1,0.0,0.0,4.0,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,5,1,0,0.0,3.61,4.0,0.19999999999999973,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,6,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,7,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,8,1,1,4.000000000000001,0.0,0.19999999999999973,4.0,8.881784197001252e-16,0.0,false,0.0,0.0,4.440892098500626e-16,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,9,1,1,0.0,0.0,4.0,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,10,1,1,4.0,0.0,4.0,7.8,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,11,1,1,0.0,0.0,7.8,7.8,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,12,1,1,0.0,0.0,7.8,7.8,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,13,1,1,0.0,0.0,7.8,7.8,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,14,1,1,0.0,0.0,7.8,7.8,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,15,1,1,4.0,0.0,7.8,11.6,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,16,1,1,0.0,0.0,11.6,11.6,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,17,1,1,0.0,0.0,11.6,11.6,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,18,1,0,0.0,2.439999999999996,11.6,9.031578947368425,0.0,0.0,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,19,1,1,0.0,0.0,9.031578947368425,9.031578947368425,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,20,1,0,0.0,4.0,9.031578947368425,4.821052631578952,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,21,1,1,3.9999999999999964,0.0,4.821052631578952,8.621052631578948,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,22,1,0,0.0,4.0,8.621052631578948,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,23,1,0,0.0,0.0,4.4105263157894745,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,NONE,24,1,0,0.0,4.0,4.4105263157894745,0.20000000000000107,0.0,0.0,false,0.0,0.0,1.0547118733938987e-15,0.0,1.0547118733938987e-15
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,2,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,3,1,1,4.000000000000001,0.0,0.19999999999999998,4.000000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,4,1,1,0.0,0.0,4.000000000000001,4.000000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,5,1,0,0.0,3.6100000000000008,4.000000000000001,0.19999999999999973,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,6,1,1,2.498001805406602e-16,0.0,0.19999999999999973,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,7,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,8,1,1,4.000000000000001,0.0,0.19999999999999998,4.000000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,9,1,1,0.0,0.0,4.000000000000001,4.000000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,10,1,1,4.0,0.0,4.000000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,11,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,12,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,13,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,14,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,15,1,1,4.0,0.0,7.800000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,16,1,1,0.0,0.0,11.600000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,17,1,1,0.0,0.0,11.600000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,18,1,0,0.0,2.4399999999999977,11.600000000000001,9.031578947368425,0.0,0.0,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,19,1,1,0.0,0.0,9.031578947368425,9.031578947368425,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,20,1,0,0.0,4.0,9.031578947368425,4.821052631578952,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,21,1,1,3.9999999999999964,0.0,4.821052631578952,8.621052631578948,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,22,1,0,0.0,4.0,8.621052631578948,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,23,1,0,0.0,0.0,4.4105263157894745,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,24,1,0,0.0,4.0,4.4105263157894745,0.20000000000000107,0.0,0.0,false,0.0,0.0,1.0547118733938987e-15,0.0,1.0547118733938987e-15
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,2,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,3,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,4,1,1,0.0,0.0,4.0,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,5,1,0,0.0,3.61,4.0,0.19999999999999973,0.0,0.0,false,0.0,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,6,1,1,2.498001805406602e-16,0.0,0.19999999999999973,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,7,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,8,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,9,1,1,0.0,0.0,4.0,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,10,1,1,4.000000000000003,0.0,4.0,7.8000000000000025,2.6645352591003757e-15,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,11,1,1,0.0,0.0,7.8000000000000025,7.8000000000000025,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,12,1,1,0.0,0.0,7.8000000000000025,7.8000000000000025,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,13,1,1,0.0,0.0,7.8000000000000025,7.8000000000000025,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,14,1,1,0.0,0.0,7.8000000000000025,7.8000000000000025,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,15,1,1,4.0,0.0,7.8000000000000025,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,16,1,1,0.0,0.0,11.600000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,17,1,1,0.0,0.0,11.600000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,18,1,0,0.0,2.4400000000000013,11.600000000000001,9.031578947368422,0.0,0.0,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,19,1,1,0.0,0.0,9.031578947368422,9.031578947368422,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,20,1,0,0.0,4.0,9.031578947368422,4.821052631578948,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,21,1,1,4.0,0.0,4.821052631578948,8.621052631578948,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,22,1,0,0.0,4.0,8.621052631578948,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,23,1,0,0.0,0.0,4.4105263157894745,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,STATIC_DEMAND_SHARE,24,1,0,0.0,4.0,4.4105263157894745,0.20000000000000107,0.0,0.0,false,0.0,0.0,1.0547118733938987e-15,0.0,1.0547118733938987e-15
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,2,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,3,1,1,4.000000000000001,0.0,0.19999999999999998,4.000000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,4,1,1,0.0,0.0,4.000000000000001,4.000000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,5,1,0,0.0,3.6100000000000008,4.000000000000001,0.19999999999999973,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,6,1,1,2.498001805406602e-16,0.0,0.19999999999999973,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,7,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,8,1,1,4.000000000000001,0.0,0.19999999999999998,4.000000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,9,1,1,0.0,0.0,4.000000000000001,4.000000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,10,1,1,4.0,0.0,4.000000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,11,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,12,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,13,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,14,1,1,0.0,0.0,7.800000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,15,1,1,4.0,0.0,7.800000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,16,1,1,0.0,0.0,11.600000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,17,1,1,0.0,0.0,11.600000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,18,1,0,0.0,2.4399999999999977,11.600000000000001,9.031578947368425,0.0,0.0,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,19,1,1,0.0,0.0,9.031578947368425,9.031578947368425,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,20,1,0,0.0,4.0,9.031578947368425,4.821052631578952,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,21,1,1,3.9999999999999964,0.0,4.821052631578952,8.621052631578948,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,22,1,0,0.0,4.0,8.621052631578948,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,23,1,0,0.0,0.0,4.4105263157894745,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,MULTISTAGE_RH,STATIC_DEMAND_SHARE,24,1,0,0.0,4.0,4.4105263157894745,0.20000000000000107,0.0,0.0,false,0.0,0.0,1.0547118733938987e-15,0.0,1.0547118733938987e-15
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,2,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,3,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,4,1,0,0.0,0.0,4.0,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,5,1,0,0.0,3.61,4.0,0.19999999999999973,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,6,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,0.0,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,7,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,0.0,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,8,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,0.0,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,9,1,1,3.9999999999999996,0.0,0.19999999999999973,3.999999999999999,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,10,1,1,4.000000000000001,0.0,3.999999999999999,7.8,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,11,1,1,4.0,0.0,7.8,11.6,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,12,1,1,4.000000000000001,0.0,11.6,15.4,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,13,1,1,4.0,0.0,15.4,19.2,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,14,1,1,4.0,0.0,19.2,23.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,15,1,1,4.0,0.0,23.0,26.8,0.0,0.0,false,0.0,0.0,3.552713678800501e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,16,1,1,4.000000000000001,0.0,26.8,30.6,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,17,1,0,0.0,4.0,30.6,26.38947368421053,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,18,1,0,0.0,4.0,26.38947368421053,22.178947368421056,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,19,1,0,0.0,4.0,22.178947368421056,17.968421052631584,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,20,1,0,0.0,4.0,17.968421052631584,13.757894736842111,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,21,1,0,0.0,0.8800000000000079,13.757894736842111,12.831578947368419,0.0,0.0,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,22,1,0,0.0,4.0,12.831578947368419,8.621052631578944,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,23,1,0,0.0,4.0,8.621052631578944,4.410526315789471,0.0,0.0,false,0.0,0.0,3.552713678800501e-15,0.0,0.0
shared_battery_mode_node_level_v1,10,DETERMINISTIC_RH,PEA,24,1,0,0.0,4.0,4.410526315789471,0.1999999999999975,0.0,0.0,false,0.0,0.0,2.4980018054066022e-15,2.4980018054066022e-15,2.4980018054066022e-15
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,2,1,1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,3,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,4,1,1,0.0,0.0,4.0,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,5,1,0,0.0,3.61,4.0,0.19999999999999973,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,6,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,0.0,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,7,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,0.0,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,8,1,1,0.0,0.0,0.19999999999999973,0.19999999999999973,0.0,0.0,false,0.0,0.0,0.0,2.7755575615628914e-16,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,9,1,1,3.9999999999999996,0.0,0.19999999999999973,3.999999999999999,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,10,1,1,4.0,0.0,3.999999999999999,7.799999999999999,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,10,TWO_STAGE_RH,PEA,11,1,1,4.0,0.0,7.799999999999999,11.599999999999998,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
